遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙, 
賓果賓果,98000145,2009/01/01,112000,4480,97325,04,05,09,10,11,18,20,21,22,23,26,27,28,34,57,59,61,62,63,71,,,
賓果賓果,98000146,2009/01/01,105800,4232,59475,10,11,15,16,22,25,32,36,38,39,40,41,43,51,54,66,71,74,75,79,,,
賓果賓果,98000147,2009/01/01,110250,4410,36300,01,02,04,12,15,27,32,33,37,39,42,46,49,50,56,61,68,69,73,80,,,
賓果賓果,98000148,2009/01/01,111475,4459,37025,04,07,10,11,12,16,18,22,28,30,32,34,43,50,56,58,59,66,72,74,,,
賓果賓果,98000149,2009/01/01,114325,4573,62325,02,05,06,07,10,22,30,31,33,36,39,44,46,49,52,54,59,70,71,76,,,
賓果賓果,98000150,2009/01/01,113650,4546,70300,01,09,10,14,23,25,27,29,33,34,35,36,38,44,48,55,68,72,74,77,,,
賓果賓果,98000151,2009/01/01,110525,4421,91400,01,08,14,15,24,25,26,28,47,50,52,57,58,62,63,65,68,69,79,80,,,
賓果賓果,98000152,2009/01/01,108550,4342,36300,04,06,14,24,33,34,38,44,45,48,50,52,55,58,62,66,67,73,76,79,,,
賓果賓果,98000153,2009/01/01,111275,4451,58775,02,12,14,16,18,19,22,26,27,31,32,33,35,38,53,61,63,72,77,79,,,
賓果賓果,98000154,2009/01/01,115200,4608,48475,03,06,09,12,13,14,18,20,30,33,34,35,36,49,53,58,64,67,69,76,,,
賓果賓果,98000155,2009/01/01,120250,4810,41475,01,10,15,17,23,27,29,32,33,42,43,45,55,59,63,70,71,73,74,77,,,
賓果賓果,98000156,2009/01/01,121150,4846,76350,08,15,21,23,34,37,41,43,44,45,47,49,50,51,52,57,64,69,74,80,,,
賓果賓果,98000157,2009/01/02,20600,824,14850,04,05,08,11,14,18,23,27,40,41,46,47,62,69,71,74,75,76,79,80,,,
賓果賓果,98000158,2009/01/02,19950,798,7050,04,08,17,18,24,25,30,34,38,39,40,42,44,47,52,56,65,71,75,79,,,
賓果賓果,98000159,2009/01/02,24325,973,7500,03,06,11,13,15,21,28,35,39,42,43,46,50,52,53,59,63,64,69,75,,,
賓果賓果,98000160,2009/01/02,30175,1207,7125,04,05,07,11,18,19,26,31,39,41,50,54,55,57,58,62,64,68,72,77,,,
賓果賓果,98000161,2009/01/02,32100,1284,24500,03,06,08,09,15,18,25,26,27,28,30,38,40,48,56,58,68,75,76,79,,,
賓果賓果,98000162,2009/01/02,40475,1619,19750,04,07,12,17,19,22,24,29,33,39,41,44,47,61,64,67,69,73,75,77,,,
賓果賓果,98000163,2009/01/02,48925,1957,22975,07,10,12,14,22,23,26,30,34,38,46,48,50,52,53,55,64,66,76,77,,,
賓果賓果,98000164,2009/01/02,54000,2160,28175,01,09,17,18,22,26,30,32,40,41,45,57,58,62,63,65,72,75,76,79,,,
賓果賓果,98000165,2009/01/02,53750,2150,24150,04,07,10,14,16,22,26,27,28,32,41,43,44,45,57,60,61,68,71,76,,,
賓果賓果,98000166,2009/01/02,61325,2453,26550,12,15,17,18,28,32,33,42,47,50,53,56,57,58,63,68,69,70,76,78,,,
賓果賓果,98000167,2009/01/02,67225,2689,30050,03,05,10,16,22,27,29,31,36,40,45,50,57,58,60,61,73,74,75,77,,,
賓果賓果,98000168,2009/01/02,71250,2850,31350,04,08,10,18,23,24,25,27,37,38,39,43,44,50,53,56,59,62,66,68,,,
賓果賓果,98000169,2009/01/02,79075,3163,23250,06,07,08,10,14,16,19,23,26,30,31,34,43,50,52,56,57,66,68,74,,,
賓果賓果,98000170,2009/01/02,85450,3418,56825,04,10,13,14,19,22,25,30,35,41,42,43,44,49,50,52,60,63,68,78,,,
賓果賓果,98000171,2009/01/02,81075,3243,28550,03,06,07,24,29,31,34,35,38,54,55,60,62,63,67,68,72,73,76,80,,,
賓果賓果,98000172,2009/01/02,86725,3469,52400,01,04,09,14,21,23,27,31,34,35,38,42,43,45,50,55,60,66,70,73,,,
賓果賓果,98000173,2009/01/02,88975,3559,36100,01,12,14,15,16,19,26,35,44,45,47,48,52,57,63,64,69,73,75,78,,,
賓果賓果,98000174,2009/01/02,102275,4091,39575,01,05,06,12,15,16,17,21,23,24,31,34,45,50,51,54,59,66,70,75,,,
賓果賓果,98000175,2009/01/02,110875,4435,89450,01,06,10,11,13,32,33,34,35,37,39,40,41,45,52,54,55,65,66,70,,,
賓果賓果,98000176,2009/01/02,111375,4455,40325,06,07,10,13,15,17,26,38,39,45,46,48,54,57,60,66,67,72,77,78,,,
賓果賓果,98000177,2009/01/02,112425,4497,86100,03,04,08,11,14,35,36,41,44,46,48,58,61,63,65,66,72,74,75,80,,,
賓果賓果,98000178,2009/01/02,125275,5011,169725,10,12,13,14,15,16,30,33,34,37,38,40,45,47,51,54,68,73,74,78,,,
賓果賓果,98000179,2009/01/02,140250,5610,89300,01,10,15,26,32,35,37,42,44,49,54,58,62,63,67,69,72,73,75,76,,,
賓果賓果,98000180,2009/01/02,127000,5080,80500,04,05,10,17,18,19,21,22,26,29,31,32,33,39,44,46,49,61,74,78,,,
賓果賓果,98000181,2009/01/02,125125,5005,49125,03,09,12,14,16,27,29,32,35,37,42,47,48,51,54,55,67,71,72,79,,,
賓果賓果,98000182,2009/01/02,139275,5571,117850,01,04,08,09,17,21,23,25,28,31,36,38,41,43,44,58,62,63,65,75,,,
賓果賓果,98000183,2009/01/02,134650,5386,50825,13,16,18,22,23,24,27,32,35,39,44,55,57,61,64,65,66,73,74,76,,,
