scheme,board_id,size_class,mask_ratio,mask_idx,target_number,rank,top1,top3,top5,top10,active_module_count_mean,abstain_rate,no_informative_modules_rate,score_std,final_score_std
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,61,27,0,0,0,0,9.2,0.0,0.0,0.089235011321702,0.089235011321702
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,61,24,0,0,0,0,3.2,0.6807980049875312,0.0,0.07807686525081475,0.07807686525081475
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,61,26,0,0,0,0,1.575,0.8428927680798005,0.025,0.08927537945917592,0.08927537945917592
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,61,29,0,0,0,0,1.175,0.8827930174563591,0.025,0.09157420949657429,0.09157420949657429
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,61,28,0,0,0,0,9.2,0.0,0.0,0.08027611541515974,0.08027611541515974
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,61,27,0,0,0,0,8.15,0.0,0.0,0.08923501132170202,0.08923501132170202
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,63,23,0,0,0,0,9.2,0.0,0.0,0.09005663392866237,0.09005663392866237
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,63,23,0,0,0,0,3.2,0.6807980049875312,0.0,0.07898681513499002,0.07898681513499002
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,63,22,0,0,0,0,1.625,0.8379052369077307,0.025,0.08881233880875979,0.08881233880875979
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,63,20,0,0,0,0,1.175,0.8827930174563591,0.025,0.08987370403943352,0.08987370403943352
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,63,20,0,0,0,0,9.2,0.0,0.0,0.08167637946172929,0.08167637946172929
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,63,23,0,0,0,0,8.15,0.0,0.0,0.09005663392866237,0.09005663392866237
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,64,29,0,0,0,0,9.2,0.0,0.0,0.089554256692872,0.089554256692872
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,64,36,0,0,0,0,3.2,0.6807980049875312,0.0,0.07843955177148804,0.07843955177148804
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,64,27,0,0,0,0,1.625,0.8379052369077307,0.025,0.08763938825026402,0.08763938825026402
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,64,29,0,0,0,0,1.15,0.885286783042394,0.025,0.08710148876630754,0.08710148876630754
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,64,32,0,0,0,0,9.2,0.0,0.0,0.08121616594680921,0.08121616594680921
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,64,29,0,0,0,0,8.15,0.0,0.0,0.089554256692872,0.089554256692872
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,66,18,0,0,0,0,9.275,0.0,0.0,0.08929564897676541,0.08929564897676541
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,66,13,0,0,0,0,3.275,0.6757425742574258,0.0,0.07629195843776095,0.07629195843776095
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,66,19,0,0,0,0,1.7,0.8316831683168316,0.025,0.08803948672573826,0.08803948672573826
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,66,25,0,0,0,0,1.225,0.8787128712871287,0.025,0.08488573681674642,0.08488573681674642
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,66,16,0,0,0,0,9.275,0.0,0.0,0.07999122365703162,0.07999122365703162
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,66,18,0,0,0,0,8.225,0.0,0.0,0.0892956489767654,0.0892956489767654
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,67,40,0,0,0,0,9.225,0.0,0.0,0.08937049259810567,0.08937049259810567
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,67,40,0,0,0,0,3.225,0.6791044776119403,0.0,0.07598427904577348,0.07598427904577348
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,67,33,0,0,0,0,1.65,0.835820895522388,0.025,0.0838050573218496,0.0838050573218496
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,67,34,0,0,0,0,1.2,0.8805970149253731,0.025,0.08104662863725967,0.08104662863725967
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,67,37,0,0,0,0,9.225,0.0,0.0,0.0799752155391918,0.0799752155391918
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,67,40,0,0,0,0,8.175,0.0,0.0,0.08937049259810567,0.08937049259810567
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,73,8,0,0,0,1,9.3,0.0,0.0,0.09832689062153628,0.09832689062153628
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,73,3,0,1,1,1,3.225,0.6806930693069307,0.0,0.07679061406704447,0.07679061406704447
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,73,1,1,1,1,1,1.65,0.8366336633663366,0.025,0.08128854143389708,0.08128854143389708
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,73,1,1,1,1,1,1.2,0.8811881188118812,0.075,0.08747103227503263,0.08747103227503263
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,73,9,0,0,0,1,9.3,0.0,0.0,0.08289011427877523,0.08289011427877523
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,73,8,0,0,0,1,8.225,0.0,0.0,0.09832689062153628,0.09832689062153628
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,74,2,0,1,1,1,9.2,0.0,0.0,0.09783170378922731,0.09783170378922731
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,74,2,0,1,1,1,3.125,0.6875,0.0,0.07578655615758761,0.07578655615758761
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,74,6,0,0,0,1,1.55,0.845,0.025,0.07636659335930861,0.07636659335930861
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,74,10,0,0,0,1,1.15,0.885,0.05,0.07936113317397384,0.07936113317397384
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,74,2,0,1,1,1,9.2,0.0,0.0,0.08326345986003858,0.08326345986003858
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,74,2,0,1,1,1,8.05,0.0,0.0,0.0978317037892273,0.0978317037892273
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,76,33,0,0,0,0,9.3,0.0,0.0,0.0949901041394254,0.0949901041394254
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,76,38,0,0,0,0,3.225,0.6806930693069307,0.0,0.07381247633471645,0.07381247633471645
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,76,30,0,0,0,0,1.65,0.8366336633663366,0.025,0.07176349219553547,0.07176349219553547
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,76,31,0,0,0,0,1.225,0.8787128712871287,0.05,0.07539934746801899,0.07539934746801899
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,76,34,0,0,0,0,9.3,0.0,0.0,0.0802665473402703,0.0802665473402703
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,76,33,0,0,0,0,8.15,0.0,0.0,0.0949901041394254,0.0949901041394254
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,79,38,0,0,0,0,9.325,0.0,0.0,0.09603729640016534,0.09603729640016534
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,79,32,0,0,0,0,3.275,0.6765432098765433,0.0,0.07232564254742638,0.07232564254742638
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,79,19,0,0,0,0,1.7,0.8320987654320988,0.025,0.06945142672063143,0.06945142672063143
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,79,21,0,0,0,0,1.2,0.8814814814814815,0.075,0.07424438090167093,0.07424438090167093
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,79,39,0,0,0,0,9.325,0.0,0.0,0.09076794017944717,0.09076794017944717
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,79,38,0,0,0,0,8.25,0.0,0.0,0.09603729640016535,0.09603729640016535
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,80,11,0,0,0,0,9.225,0.0,0.0,0.09622821947076216,0.09622821947076216
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,80,19,0,0,0,0,3.175,0.683291770573566,0.0,0.07464414206210064,0.07464414206210064
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,80,18,0,0,0,0,1.575,0.8428927680798005,0.025,0.0738353779615208,0.0738353779615208
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,80,14,0,0,0,0,1.15,0.885286783042394,0.05,0.07513425760031577,0.07513425760031577
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,80,12,0,0,0,0,9.225,0.0,0.0,0.09054172443575677,0.09054172443575677
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.5,0,80,11,0,0,0,0,8.15,0.0,0.0,0.09622821947076216,0.09622821947076216
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,7,23,0,0,0,0,9.166666666666666,0.0,0.0,0.0933300806999228,0.0933300806999228
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,7,13,0,0,0,0,4.541666666666667,0.5495867768595041,0.0,0.05818018620374419,0.05818018620374419
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,7,2,0,1,1,1,2.0833333333333335,0.7933884297520661,0.0,0.06975331489159294,0.06975331489159294
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,7,6,0,0,0,1,1.5833333333333333,0.8429752066115702,0.0,0.0758295353854754,0.0758295353854754
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,7,21,0,0,0,0,9.166666666666666,0.0,0.0,0.09568640637423138,0.09568640637423138
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,7,23,0,0,0,0,9.375,0.0,0.0,0.0933300806999228,0.0933300806999228
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,10,6,0,0,0,1,9.166666666666666,0.0,0.0,0.09496887719264044,0.09496887719264044
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,10,4,0,0,1,1,4.625,0.5413223140495868,0.0,0.0652909345383336,0.0652909345383336
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,10,7,0,0,0,1,2.125,0.7892561983471075,0.0,0.07461309250203799,0.07461309250203799
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,10,3,0,1,1,1,1.5833333333333333,0.8429752066115702,0.0,0.07893930623627092,0.07893930623627092
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,10,6,0,0,0,1,9.166666666666666,0.0,0.0,0.0981814216807524,0.0981814216807524
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,10,6,0,0,0,1,9.375,0.0,0.0,0.09496887719264042,0.09496887719264042
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,12,11,0,0,0,0,9.208333333333334,0.0,0.0,0.09685155902327873,0.09685155902327873
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,12,16,0,0,0,0,4.708333333333333,0.5349794238683128,0.0,0.06761245443825718,0.06761245443825718
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,12,20,0,0,0,0,2.1666666666666665,0.7860082304526749,0.0,0.07695266437562925,0.07695266437562925
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,12,17,0,0,0,0,1.6666666666666667,0.8353909465020576,0.0,0.07715597874637464,0.07715597874637464
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,12,15,0,0,0,0,9.208333333333334,0.0,0.0,0.10253247797023958,0.10253247797023958
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,12,11,0,0,0,0,9.25,0.0,0.0,0.09685155902327873,0.09685155902327873
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,18,23,0,0,0,0,9.041666666666666,0.0,0.0,0.09423122077042231,0.09423122077042231
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,18,21,0,0,0,0,4.791666666666667,0.5228215767634855,0.0,0.07111483784506636,0.07111483784506636
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,18,22,0,0,0,0,2.3333333333333335,0.7676348547717843,0.0,0.0839251241243868,0.0839251241243868
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,18,24,0,0,0,0,1.875,0.8132780082987552,0.0,0.07929511736424862,0.07929511736424862
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,18,21,0,0,0,0,9.041666666666666,0.0,0.0,0.09822624490814351,0.09822624490814351
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,18,23,0,0,0,0,9.375,0.0,0.0,0.09423122077042231,0.09423122077042231
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,19,3,0,1,1,1,9.083333333333334,0.0,0.0,0.09293915256940398,0.09293915256940398
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,19,3,0,1,1,1,4.708333333333333,0.5330578512396694,0.0,0.06677362338722119,0.06677362338722119
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,19,5,0,0,1,1,2.2916666666666665,0.7727272727272727,0.0,0.08144389578915642,0.08144389578915642
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,19,6,0,0,0,1,1.7916666666666667,0.8223140495867769,0.0,0.07651267479485273,0.07651267479485273
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,19,2,0,1,1,1,9.083333333333334,0.0,0.0,0.09493638710508018,0.09493638710508018
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,19,3,0,1,1,1,9.25,0.0,0.0,0.09293915256940398,0.09293915256940398
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,23,8,0,0,0,1,9.166666666666666,0.0,0.0,0.09829320687620875,0.09829320687620875
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,23,8,0,0,0,1,4.875,0.5185185185185185,0.0,0.08150080072153532,0.08150080072153532
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,23,8,0,0,0,1,2.2916666666666665,0.7736625514403292,0.0,0.09179699133867461,0.09179699133867461
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,23,11,0,0,0,0,1.75,0.8271604938271605,0.0,0.09027655764526864,0.09027655764526864
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,23,8,0,0,0,1,9.166666666666666,0.0,0.0,0.09783728609981271,0.09783728609981271
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,23,8,0,0,0,1,9.375,0.0,0.0,0.09829320687620875,0.09829320687620875
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,29,12,0,0,0,0,9.0,0.0,0.0,0.07218698692554931,0.07218698692554931
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,29,6,0,0,0,1,4.833333333333333,0.5186721991701245,0.0,0.06198510434021229,0.06198510434021229
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,29,8,0,0,0,1,2.2916666666666665,0.7717842323651453,0.0,0.08793487500529334,0.08793487500529334
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,29,12,0,0,0,0,1.6666666666666667,0.8340248962655602,0.0,0.0841411523151365,0.0841411523151365
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,29,13,0,0,0,0,9.0,0.0,0.0,0.06734269951116223,0.06734269951116223
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,29,12,0,0,0,0,9.375,0.0,0.0,0.07218698692554931,0.07218698692554931
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,30,5,0,0,1,1,9.041666666666666,0.0,0.0,0.07159663219554765,0.07159663219554765
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,30,4,0,0,1,1,4.833333333333333,0.5206611570247934,0.0,0.06100203298444326,0.06100203298444326
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,30,5,0,0,1,1,2.3333333333333335,0.768595041322314,0.0,0.08743055922663473,0.08743055922663473
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,30,10,0,0,0,1,1.6666666666666667,0.8347107438016529,0.0,0.08800259873210786,0.08800259873210786
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,30,6,0,0,0,1,9.041666666666666,0.0,0.0,0.06717790705402715,0.06717790705402715
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,30,5,0,0,1,1,9.375,0.0,0.0,0.07159663219554765,0.07159663219554765
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,32,4,0,0,1,1,9.041666666666666,0.0,0.0,0.06986676364393694,0.06986676364393694
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,32,5,0,0,1,1,4.916666666666667,0.512396694214876,0.0,0.06005807738874206,0.06005807738874206
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,32,11,0,0,0,0,2.3333333333333335,0.768595041322314,0.0,0.09337266178656756,0.09337266178656756
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,32,15,0,0,0,0,1.625,0.8388429752066116,0.0,0.08424583984757031,0.08424583984757031
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,32,3,0,1,1,1,9.041666666666666,0.0,0.0,0.0673503393686561,0.0673503393686561
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,32,4,0,0,1,1,9.375,0.0,0.0,0.06986676364393694,0.06986676364393694
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,35,6,0,0,0,1,9.25,0.0,0.0,0.07690735211219993,0.07690735211219993
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,35,3,0,1,1,1,4.916666666666667,0.5203252032520326,0.0,0.06312618311414864,0.06312618311414864
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,35,11,0,0,0,0,2.5,0.7560975609756098,0.0,0.09369324093810293,0.09369324093810293
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,35,2,0,1,1,1,1.8333333333333333,0.8211382113821138,0.0,0.08784098848711604,0.08784098848711604
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,35,3,0,1,1,1,9.25,0.0,0.0,0.07493261891140869,0.07493261891140869
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,35,6,0,0,0,1,9.375,0.0,0.0,0.07690735211219994,0.07690735211219994
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,36,10,0,0,0,1,9.125,0.0,0.0,0.07696656359655596,0.07696656359655596
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,36,16,0,0,0,0,4.916666666666667,0.51440329218107,0.0,0.06899646238907998,0.06899646238907998
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,36,12,0,0,0,0,2.375,0.7654320987654321,0.0,0.09792010926497875,0.09792010926497875
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,36,5,0,0,1,1,1.8333333333333333,0.8189300411522634,0.0,0.08335929147562299,0.08335929147562299
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,36,10,0,0,0,1,9.125,0.0,0.0,0.07378036807440883,0.07378036807440883
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,36,10,0,0,0,1,9.375,0.0,0.0,0.07696656359655596,0.07696656359655596
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,37,18,0,0,0,0,9.041666666666666,0.0,0.0,0.07658553788174426,0.07658553788174426
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,37,20,0,0,0,0,4.833333333333333,0.5186721991701245,0.0,0.0666437627092279,0.0666437627092279
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,37,22,0,0,0,0,2.2916666666666665,0.7717842323651453,0.0,0.09177837328725265,0.09177837328725265
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,37,23,0,0,0,0,1.7083333333333333,0.8298755186721992,0.0,0.08052890678320206,0.08052890678320206
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,37,18,0,0,0,0,9.041666666666666,0.0,0.0,0.0735262053831885,0.0735262053831885
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,37,18,0,0,0,0,9.375,0.0,0.0,0.07658553788174426,0.07658553788174426
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,38,12,0,0,0,0,9.041666666666666,0.0,0.0,0.07606609383485329,0.07606609383485329
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,38,11,0,0,0,0,4.791666666666667,0.5228215767634855,0.0,0.06494622694452257,0.06494622694452257
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,38,12,0,0,0,0,2.2916666666666665,0.7717842323651453,0.0,0.0941168023158674,0.0941168023158674
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,38,6,0,0,0,1,1.75,0.8257261410788381,0.0,0.08518176434127014,0.08518176434127014
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,38,15,0,0,0,0,9.041666666666666,0.0,0.0,0.07342614860112069,0.07342614860112069
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,38,12,0,0,0,0,9.375,0.0,0.0,0.07606609383485329,0.07606609383485329
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,39,20,0,0,0,0,9.0,0.0,0.0,0.07642249753088304,0.07642249753088304
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,39,23,0,0,0,0,4.833333333333333,0.5166666666666667,0.0,0.06476881956461204,0.06476881956461204
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,39,15,0,0,0,0,2.3333333333333335,0.7666666666666667,0.0,0.08100844839039084,0.08100844839039084
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,39,17,0,0,0,0,1.75,0.825,0.0,0.0791843653932561,0.0791843653932561
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,39,23,0,0,0,0,9.0,0.0,0.0,0.07295993778654503,0.07295993778654503
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,39,20,0,0,0,0,9.375,0.0,0.0,0.07642249753088305,0.07642249753088305
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,48,5,0,0,1,1,9.291666666666666,0.0,0.0,0.08654014587479829,0.08654014587479829
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,48,3,0,1,1,1,4.75,0.5269709543568465,0.0,0.08422669986252579,0.08422669986252579
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,48,5,0,0,1,1,2.2083333333333335,0.7800829875518672,0.0,0.08819497303525153,0.08819497303525153
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,48,8,0,0,0,1,1.75,0.8257261410788381,0.0,0.0823120141873238,0.0823120141873238
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,48,5,0,0,1,1,9.291666666666666,0.0,0.0,0.08336741279542981,0.08336741279542981
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,48,5,0,0,1,1,9.375,0.0,0.0,0.08654014587479829,0.08654014587479829
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,55,11,0,0,0,0,9.375,0.0,0.0,0.0870598126491216,0.0870598126491216
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,55,7,0,0,0,1,4.625,0.5432098765432098,0.0,0.07093004108470374,0.07093004108470374
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,55,3,0,1,1,1,2.1666666666666665,0.7860082304526749,0.0,0.08100927100361305,0.08100927100361305
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,55,9,0,0,0,1,1.7083333333333333,0.831275720164609,0.0,0.09482637970424632,0.09482637970424632
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,55,9,0,0,0,1,9.375,0.0,0.0,0.08192070703576436,0.08192070703576436
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,55,11,0,0,0,0,9.333333333333334,0.0,0.0,0.0870598126491216,0.0870598126491216
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,56,23,0,0,0,0,9.375,0.0,0.0,0.08865706069740804,0.08865706069740804
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,56,24,0,0,0,0,4.583333333333333,0.5473251028806584,0.0,0.07321590241792725,0.07321590241792725
