case_id,group_id,row,col,baseline_score,baseline_rank,score_gap_to_top1,score_gap_to_top3,candidate_count,row_norm,col_norm,dist_to_center,is_border,is_corner,module_consensus_top1,module_consensus_top3,module_consensus_top5,label,module_score_logic_rule,module_rank_logic_rule,module_score_pattern_model,module_rank_pattern_model,module_score_prior_model,module_rank_prior_model
default_8,default_8,4,2,0.266199,16,0.5166580000000001,0.197801,40,0.5,0.2,0.4,0,0,0,0,2,0,0.065497,14,0.314286,5,0.571429,4
default_8,default_8,3,6,0.259762,17,0.5230950000000001,0.20423800000000003,40,0.375,0.6,0.2,0,0,0,1,1,0,0.020833,25,0.2,7,0.857143,2
default_8,default_8,5,2,0.247072,18,0.535785,0.216928,40,0.625,0.2,0.4,0,0,0,0,1,0,0.051966,17,0.28,6,0.571429,4
default_8,default_8,5,8,0.243942,19,0.538915,0.22005800000000003,40,0.625,0.8,0.3,0,0,0,1,1,0,0.052713,16,0.2,7,0.714286,3
default_8,default_8,2,9,0.22079,20,0.5620670000000001,0.24321000000000004,40,0.25,0.9,0.6,0,0,0,0,1,0,0.009117,30,0.4,4,0.285714,6
default_8,default_8,3,5,0.217924,21,0.564933,0.24607600000000002,40,0.375,0.5,0.2,0,0,0,1,1,0,0.116239,9,0.0,11,0.857143,2
default_8,default_8,8,8,0.194624,22,0.588233,0.26937600000000006,40,1.0,0.8,0.6,1,0,0,1,1,0,0.303704,3,0.04,10,0.285714,6
default_8,default_8,8,3,0.188995,23,0.593862,0.27500500000000005,40,1.0,0.3,0.6,1,0,0,0,0,0,0.12963,6,0.2,7,0.285714,6
default_8,default_8,7,4,0.176781,24,0.6060760000000001,0.287219,40,0.875,0.4,0.4,0,0,0,0,1,0,0.116239,9,0.04,10,0.571429,4
default_8,default_8,8,6,0.169478,25,0.613379,0.29452200000000006,40,1.0,0.6,0.4,1,0,0,0,1,0,0.09798,10,0.04,10,0.571429,4
default_8,default_8,6,3,0.160713,26,0.622144,0.30328700000000003,40,0.75,0.3,0.4,0,0,0,0,1,0,0.076068,12,0.04,10,0.571429,4
default_8,default_8,7,5,0.157216,27,0.625641,0.30678400000000006,40,0.875,0.5,0.3,0,0,0,1,1,0,0.035897,20,0.0,11,0.714286,3
default_8,default_8,7,8,0.133901,28,0.6489560000000001,0.33009900000000003,40,0.875,0.8,0.5,0,0,0,0,1,0,0.120468,8,0.0,11,0.428571,5
default_8,default_8,4,1,0.132156,29,0.650701,0.33184400000000003,40,0.5,0.1,0.5,1,0,0,0,1,0,0.016103,27,0.1,9,0.428571,5
default_8,default_8,7,3,0.127913,30,0.654944,0.336087,40,0.875,0.3,0.5,0,0,0,0,1,0,0.065497,14,0.04,10,0.428571,5
default_8,default_8,6,9,0.122429,31,0.660428,0.341571,40,0.75,0.9,0.5,0,0,0,0,1,0,0.091787,11,0.0,11,0.428571,5
default_8,default_8,1,7,0.114506,32,0.668351,0.349494,40,0.125,0.7,0.5,1,0,0,0,1,0,0.031978,22,0.04,10,0.428571,5
default_8,default_8,2,2,0.113239,33,0.669618,0.350761,40,0.25,0.2,0.6,0,0,0,0,0,0,0.04024,19,0.1,9,0.285714,6
default_8,default_8,1,4,0.111788,34,0.671069,0.352212,40,0.125,0.4,0.5,1,0,0,0,1,0,0.025185,23,0.04,10,0.428571,5
default_8,default_8,1,9,0.108571,35,0.674286,0.355429,40,0.125,0.9,0.7,1,0,0,0,0,0,0.0,32,0.2,7,0.142857,7
default_8,default_8,8,10,0.105778,36,0.677079,0.35822200000000004,40,1.0,1.0,0.8,1,1,0,0,1,0,0.164444,4,0.1,9,0.0,8
default_8,default_8,8,2,0.09854,37,0.6843170000000001,0.36546,40,1.0,0.2,0.7,1,0,0,0,0,0,0.074921,13,0.1,9,0.142857,7
default_8,default_8,6,10,0.086895,38,0.695962,0.377105,40,0.75,1.0,0.6,1,0,0,0,0,0,0.034382,21,0.04,10,0.285714,6
default_8,default_8,6,1,0.081207,39,0.70165,0.38279300000000005,40,0.75,0.1,0.6,1,0,0,0,0,0,0.02016,26,0.04,10,0.285714,6
default_8,default_8,2,1,0.063122,40,0.719735,0.400878,40,0.25,0.1,0.7,1,0,0,0,0,0,0.046377,18,0.04,10,0.142857,7
default_9,default_9,6,9,0.798214,1,0.0,-0.174404,40,0.75,0.9,0.5,0,0,1,2,3,0,1.0,1,0.78125,2,0.428571,5
default_9,default_9,3,5,0.62449,2,0.173724,-0.0006800000000000139,40,0.375,0.5,0.2,0,0,1,2,2,0,0.132653,6,1.0,1,0.857143,2
default_9,default_9,2,2,0.62381,3,0.174404,0.0,40,0.25,0.2,0.6,0,0,1,1,2,0,1.0,1,0.416667,4,0.285714,6
default_9,default_9,1,9,0.595238,4,0.20297599999999993,0.02857199999999993,40,0.125,0.9,0.7,1,0,1,1,2,0,1.0,1,0.416667,4,0.142857,7
default_9,default_9,1,1,0.5375,5,0.260714,0.08631,40,0.125,0.1,0.8,1,1,1,1,2,0,1.0,1,0.34375,5,0.0,8
default_9,default_9,2,6,0.462551,6,0.335663,0.16125899999999999,40,0.25,0.6,0.3,0,0,0,2,3,0,0.236735,4,0.5625,3,0.714286,3
default_9,default_9,3,3,0.4625,7,0.33571399999999996,0.16130999999999995,40,0.375,0.3,0.4,0,0,0,1,2,0,0.089286,10,0.78125,2,0.571429,4
default_9,default_9,3,4,0.455357,8,0.34285699999999997,0.16845299999999996,40,0.375,0.4,0.3,0,0,0,2,2,0,0.0,32,0.78125,2,0.714286,3
default_9,default_9,1,7,0.444218,9,0.353996,0.17959199999999997,40,0.125,0.7,0.5,1,0,0,1,3,0,0.479592,2,0.416667,4,0.428571,5
default_9,default_9,5,5,0.40406,10,0.394154,0.21975,40,0.625,0.5,0.1,0,0,1,1,2,0,0.093483,9,0.416667,4,1.0,1
default_9,default_9,1,8,0.37224,11,0.42597399999999996,0.25156999999999996,40,0.125,0.8,0.6,1,0,0,1,1,0,0.006494,30,0.78125,2,0.285714,6
default_9,default_9,2,5,0.370895,12,0.427319,0.252915,40,0.25,0.5,0.3,0,0,0,2,2,0,0.007594,29,0.5625,3,0.714286,3
default_9,default_9,7,4,0.370539,13,0.42767499999999997,0.25327099999999997,40,0.875,0.4,0.4,0,0,0,1,2,0,0.078134,11,0.5625,3,0.571429,4
default_9,default_9,1,2,0.3525,14,0.445714,0.27131,40,0.125,0.2,0.7,1,0,0,1,1,0,0.028571,19,0.78125,2,0.142857,7
default_9,default_9,2,1,0.342461,15,0.45575299999999996,0.28134899999999996,40,0.25,0.1,0.7,1,0,0,1,1,0,0.003474,31,0.78125,2,0.142857,7
default_9,default_9,6,4,0.327183,16,0.471031,0.296627,40,0.75,0.4,0.3,0,0,0,1,2,0,0.044148,15,0.416667,4,0.714286,3
default_9,default_9,1,10,0.322194,17,0.47602,0.301616,40,0.125,1.0,0.8,1,1,0,1,1,0,0.024235,21,0.78125,2,0.0,8
default_9,default_9,8,5,0.300828,18,0.497386,0.322982,40,1.0,0.5,0.4,1,0,0,0,2,0,0.049689,14,0.416667,4,0.571429,4
default_9,default_9,8,6,0.294363,19,0.503851,0.329447,40,1.0,0.6,0.4,1,0,0,0,2,0,0.033528,18,0.416667,4,0.571429,4
default_9,default_9,4,7,0.292107,20,0.506107,0.33170299999999997,40,0.5,0.7,0.2,0,0,0,1,1,0,0.06732,12,0.234375,7,0.857143,2
default_9,default_9,2,7,0.285442,21,0.512772,0.338368,40,0.25,0.7,0.4,0,0,0,0,2,0,0.011224,26,0.416667,4,0.571429,4
default_9,default_9,8,7,0.272257,22,0.525957,0.35155299999999995,40,1.0,0.7,0.5,1,0,0,0,2,0,0.049689,14,0.416667,4,0.428571,5
default_9,default_9,5,6,0.272019,23,0.526195,0.35179099999999996,40,0.625,0.6,0.1,0,0,1,1,1,0,0.127965,7,0.052083,9,1.0,1
default_9,default_9,2,3,0.26381,24,0.534404,0.36,40,0.25,0.3,0.5,0,0,0,0,2,0,0.028571,19,0.416667,4,0.428571,5
default_9,default_9,6,5,0.262526,25,0.5356879999999999,0.361284,40,0.75,0.5,0.2,0,0,0,1,1,0,0.102745,8,0.125,8,0.857143,2
default_9,default_9,5,9,0.245668,26,0.552546,0.378142,40,0.625,0.9,0.4,0,0,0,0,1,0,0.015955,24,0.3125,6,0.571429,4
default_9,default_9,7,10,0.24477,27,0.553444,0.37904,40,0.875,1.0,0.7,1,0,0,1,1,0,0.306122,3,0.234375,7,0.142857,7
default_9,default_9,2,4,0.223734,28,0.57448,0.400076,40,0.25,0.4,0.4,0,0,0,0,1,0,0.039246,16,0.234375,7,0.571429,4
default_9,default_9,6,8,0.21773,29,0.580484,0.40608,40,0.75,0.8,0.4,0,0,0,0,1,0,0.024235,21,0.234375,7,0.571429,4
default_9,default_9,7,8,0.19934,30,0.598874,0.42447,40,0.875,0.8,0.5,0,0,0,0,1,0,0.049689,14,0.234375,7,0.428571,5
default_9,default_9,7,9,0.194898,31,0.603316,0.42891199999999996,40,0.875,0.9,0.6,0,0,0,0,1,0,0.219388,5,0.125,8,0.285714,6
default_9,default_9,8,4,0.193977,32,0.6042369999999999,0.42983299999999997,40,1.0,0.4,0.5,1,0,0,0,1,0,0.036281,17,0.234375,7,0.428571,5
default_9,default_9,3,10,0.177266,33,0.6209479999999999,0.44654399999999994,40,0.375,1.0,0.6,1,0,0,0,0,0,0.065934,13,0.234375,7,0.285714,6
default_9,default_9,7,7,0.173579,34,0.6246349999999999,0.45023099999999994,40,0.875,0.7,0.4,0,0,0,0,1,0,0.023234,22,0.125,8,0.571429,4
default_9,default_9,5,1,0.166968,35,0.631246,0.45684199999999997,40,0.625,0.1,0.5,1,0,0,0,1,0,0.078134,11,0.125,8,0.428571,5
default_9,default_9,2,9,0.156478,36,0.641736,0.46733199999999997,40,0.25,0.9,0.6,0,0,0,0,0,1,0.013963,25,0.234375,7,0.285714,6
default_9,default_9,3,2,0.13898,37,0.659234,0.48483,40,0.375,0.2,0.5,0,0,0,0,1,0,0.008163,28,0.125,8,0.428571,5
default_9,default_9,6,1,0.114606,38,0.683608,0.509204,40,0.75,0.1,0.6,1,0,0,0,0,0,0.018659,23,0.125,8,0.285714,6
default_9,default_9,8,1,0.097249,39,0.700965,0.526561,40,1.0,0.1,0.8,1,1,0,0,0,0,0.008746,27,0.234375,7,0.0,8
default_9,default_9,3,9,0.096688,40,0.701526,0.527122,40,0.375,0.9,0.5,0,0,0,0,1,0,0.027434,20,0.0,10,0.428571,5
default_10,default_10,8,7,0.885714,1,0.0,-0.242857,40,1.0,0.7,0.5,1,0,2,2,3,0,1.0,1,1.0,1,0.428571,5
default_10,default_10,7,8,0.685714,2,0.19999999999999996,-0.042857000000000034,40,0.875,0.8,0.5,0,0,1,2,3,0,1.0,1,0.5,3,0.428571,5
default_10,default_10,5,8,0.642857,3,0.242857,0.0,40,0.625,0.8,0.3,0,0,1,2,2,0,1.0,1,0.25,6,0.714286,3
default_10,default_10,8,8,0.617143,4,0.268571,0.025714000000000015,40,1.0,0.8,0.6,1,0,1,1,2,0,1.0,1,0.4,4,0.285714,6
default_10,default_10,6,5,0.611429,5,0.274285,0.03142800000000001,40,0.75,0.5,0.2,0,0,1,2,2,0,1.0,1,0.1,7,0.857143,2
default_10,default_10,8,6,0.523052,6,0.36266200000000004,0.11980500000000005,40,1.0,0.6,0.4,1,0,1,1,2,0,0.021915,20,1.0,1,0.571429,4
default_10,default_10,1,4,0.48959,7,0.396124,0.153267,40,0.125,0.4,0.5,1,0,1,1,2,0,0.009689,24,1.0,1,0.428571,5
default_10,default_10,3,5,0.487703,8,0.398011,0.15515400000000001,40,0.375,0.5,0.2,0,0,0,2,2,0,0.090686,7,0.7,2,0.857143,2
default_10,default_10,6,1,0.457758,9,0.427956,0.185099,40,0.75,0.1,0.6,1,0,1,1,1,0,0.001538,31,1.0,1,0.285714,6
default_10,default_10,1,1,0.453595,10,0.432119,0.18926199999999999,40,0.125,0.1,0.8,1,1,1,1,2,0,0.133987,4,1.0,1,0.0,8
default_10,default_10,3,6,0.381723,11,0.5039910000000001,0.26113400000000003,40,0.375,0.6,0.2,0,0,0,2,2,0,0.025735,18,0.5,3,0.857143,2
default_10,default_10,2,4,0.355935,12,0.529779,0.286922,40,0.25,0.4,0.4,0,0,0,1,2,0,0.104124,6,0.5,3,0.571429,4
default_10,default_10,2,6,0.353165,13,0.5325489999999999,0.289692,40,0.25,0.6,0.3,0,0,0,2,3,0,0.168627,3,0.357143,5,0.714286,3
default_10,default_10,4,8,0.344491,14,0.541223,0.298366,40,0.5,0.8,0.3,0,0,0,2,2,0,0.004085,29,0.5,3,0.714286,3
default_10,default_10,6,8,0.322697,15,0.563017,0.32016,40,0.75,0.8,0.4,0,0,0,1,2,0,0.021029,21,0.5,3,0.571429,4
default_10,default_10,7,7,0.320194,16,0.56552,0.32266300000000003,40,0.875,0.7,0.4,0,0,0,1,2,0,0.01477,23,0.5,3,0.571429,4
default_10,default_10,1,9,0.309681,17,0.576033,0.333176,40,0.125,0.9,0.7,1,0,0,1,1,0,0.002773,30,0.7,2,0.142857,7
default_10,default_10,6,2,0.29972,18,0.585994,0.343137,40,0.75,0.2,0.5,0,0,0,1,2,0,0.035014,14,0.5,3,0.428571,5
default_10,default_10,4,7,0.281723,19,0.603991,0.361134,40,0.5,0.7,0.2,0,0,0,1,1,0,0.025735,18,0.25,6,0.857143,2
default_10,default_10,6,6,0.275077,20,0.610637,0.36778,40,0.75,0.6,0.2,0,0,0,1,1,0,0.00912,25,0.25,6,0.857143,2
default_10,default_10,5,7,0.273245,21,0.6124689999999999,0.369612,40,0.625,0.7,0.2,0,0,0,1,1,0,0.004541,28,0.25,6,0.857143,2
default_10,default_10,6,10,0.272248,22,0.6134660000000001,0.370609,40,0.75,1.0,0.6,1,0,0,1,1,0,0.037763,12,0.5,3,0.285714,6
default_10,default_10,8,9,0.264846,23,0.620868,0.378011,40,1.0,0.9,0.7,1,0,0,1,1,0,0.090686,7,0.5,3,0.142857,7
default_10,default_10,2,9,0.260351,24,0.625363,0.382506,40,0.25,0.9,0.6,0,0,0,1,1,0,0.008021,26,0.5,3,0.285714,6
default_10,default_10,5,5,0.250568,25,0.635146,0.392289,40,0.625,0.5,0.1,0,0,1,1,1,0,0.026419,17,0.1,7,1.0,1
default_10,default_10,7,5,0.24964,26,0.636074,0.39321700000000004,40,0.875,0.5,0.3,0,0,0,1,1,0,0.016958,22,0.25,6,0.714286,3
default_10,default_10,8,5,0.234746,27,0.650968,0.408111,40,1.0,0.5,0.4,1,0,0,0,1,1,0.051151,9,0.25,6,0.571429,4
default_10,default_10,5,10,0.23398,28,0.651734,0.40887700000000005,40,0.625,1.0,0.5,1,0,0,0,2,0,0.120664,5,0.25,6,0.428571,5
default_10,default_10,5,9,0.221069,29,0.664645,0.42178800000000005,40,0.625,0.9,0.4,0,0,0,0,1,0,0.016958,22,0.25,6,0.571429,4
default_10,default_10,5,1,0.205406,30,0.680308,0.43745100000000003,40,0.625,0.1,0.5,1,0,0,0,1,0,0.049228,10,0.25,6,0.428571,5
default_10,default_10,4,4,0.20258,31,0.683134,0.44027700000000003,40,0.5,0.4,0.2,0,0,0,1,1,0,0.077879,8,0.0,8,0.857143,2
default_10,default_10,6,4,0.191865,32,0.6938489999999999,0.450992,40,0.75,0.4,0.3,0,0,0,1,1,0,0.02252,19,0.1,7,0.714286,3
default_10,default_10,7,9,0.172248,33,0.7134659999999999,0.470609,40,0.875,0.9,0.6,0,0,0,0,0,0,0.037763,12,0.25,6,0.285714,6
default_10,default_10,5,3,0.157403,34,0.728311,0.48545400000000005,40,0.625,0.3,0.3,0,0,0,1,1,0,0.036364,13,0.0,8,0.714286,3
default_10,default_10,3,8,0.156673,35,0.729041,0.486184,40,0.375,0.8,0.4,0,0,0,0,1,0,0.005968,27,0.1,7,0.571429,4
default_10,default_10,2,2,0.133831,36,0.751883,0.509026,40,0.25,0.2,0.6,0,0,0,1,1,0,0.191721,2,0.0,8,0.285714,6
default_10,default_10,2,1,0.128571,37,0.757143,0.514286,40,0.25,0.1,0.7,1,0,0,0,0,0,0.0,32,0.25,6,0.142857,7
default_10,default_10,3,9,0.103283,38,0.782431,0.539574,40,0.375,0.9,0.5,0,0,0,0,1,0,0.043922,11,0.0,8,0.428571,5
default_10,default_10,2,3,0.098696,39,0.787018,0.544161,40,0.25,0.3,0.5,0,0,0,0,1,0,0.032454,16,0.0,8,0.428571,5
default_10,default_10,8,3,0.070458,40,0.815256,0.572399,40,1.0,0.3,0.6,1,0,0,0,0,0,0.033288,15,0.0,8,0.285714,6
default_11,default_11,5,10,0.758442,1,0.0,-0.30750999999999995,40,0.625,1.0,0.5,1,0,1,2,3,0,1.0,1,0.681818,2,0.428571,5
default_11,default_11,6,10,0.577143,2,0.181299,-0.12621099999999996,40,0.75,1.0,0.6,1,0,1,1,1,0,1.0,1,0.3,6,0.285714,6
default_11,default_11,2,1,0.450932,3,0.30750999999999995,0.0,40,0.25,0.1,0.7,1,0,1,1,1,0,0.055901,16,1.0,1,0.142857,7
default_11,default_11,8,5,0.445511,4,0.31293099999999996,0.005421000000000009,40,1.0,0.5,0.4,1,0,0,1,2,0,0.146245,6,0.681818,2,0.571429,4
default_11,default_11,3,2,0.396702,5,0.36173999999999995,0.05423,40,0.375,0.2,0.5,0,0,0,1,2,0,0.095652,10,0.681818,2,0.428571,5
default_11,default_11,4,1,0.371968,6,0.38647399999999993,0.07896399999999998,40,0.5,0.1,0.5,1,0,0,1,2,0,0.033816,24,0.681818,2,0.428571,5
default_11,default_11,1,6,0.361604,7,0.39683799999999997,0.08932800000000002,40,0.125,0.6,0.4,1,0,0,1,3,0,0.254658,2,0.363636,5,0.571429,4
default_11,default_11,6,9,0.359198,8,0.39924399999999993,0.09173399999999998,40,0.75,0.9,0.5,0,0,0,1,2,0,0.00189,33,0.681818,2,0.428571,5
default_11,default_11,8,6,0.346697,9,0.41174499999999997,0.10423500000000002,40,1.0,0.6,0.4,1,0,0,1,3,0,0.217391,3,0.363636,5,0.571429,4
default_11,default_11,2,2,0.331451,10,0.42699099999999995,0.119481,40,0.25,0.2,0.6,0,0,0,1,1,0,0.003953,32,0.681818,2,0.285714,6
default_11,default_11,7,3,0.321287,11,0.43715499999999996,0.129645,40,0.875,0.3,0.5,0,0,0,1,2,0,0.043478,21,0.545455,3,0.428571,5
default_11,default_11,7,5,0.312818,12,0.44562399999999996,0.13811400000000001,40,0.875,0.5,0.3,0,0,0,1,2,0,0.152174,5,0.272727,7,0.714286,3
default_11,default_11,8,3,0.30568,13,0.45276199999999994,0.145252,40,1.0,0.3,0.6,1,0,0,0,1,0,0.130435,8,0.490909,4,0.285714,6
default_11,default_11,7,7,0.298739,14,0.459703,0.15219300000000002,40,0.875,0.7,0.4,0,0,0,0,2,0,0.188406,4,0.272727,7,0.571429,4
default_11,default_11,5,6,0.289222,15,0.46921999999999997,0.16171000000000002,40,0.625,0.6,0.1,0,0,1,1,1,0,0.018511,27,0.204545,8,1.0,1
default_11,default_11,1,1,0.274308,16,0.48413399999999995,0.176624,40,0.125,0.1,0.8,1,1,0,1,1,0,0.003953,32,0.681818,2,0.0,8
default_11,default_11,1,8,0.27406,17,0.4843819999999999,0.17687199999999997,40,0.125,0.8,0.6,1,0,0,0,1,0,0.051383,18,0.490909,4,0.285714,6
default_11,default_11,5,2,0.2662,18,0.49224199999999996,0.184732,40,0.625,0.2,0.4,0,0,0,0,2,0,0.016149,28,0.363636,5,0.571429,4
default_11,default_11,1,5,0.26461,19,0.49383199999999994,0.186322,40,0.125,0.5,0.4,1,0,0,0,2,0,0.012174,30,0.363636,5,0.571429,4
default_11,default_11,6,3,0.264126,20,0.4943159999999999,0.18680599999999997,40,0.75,0.3,0.4,0,0,0,0,2,0,0.010964,31,0.363636,5,0.571429,4
default_11,default_11,5,8,0.257962,21,0.5004799999999999,0.19296999999999997,40,0.625,0.8,0.3,0,0,0,1,1,1,0.015035,29,0.272727,7,0.714286,3
default_11,default_11,2,7,0.250265,22,0.5081769999999999,0.20066699999999998,40,0.25,0.7,0.4,0,0,0,0,1,0,0.135404,7,0.204545,8,0.571429,4
default_11,default_11,4,10,0.24856,23,0.509882,0.202372,40,0.5,1.0,0.5,1,0,0,0,2,0,0.043478,21,0.363636,5,0.428571,5
default_11,default_11,7,8,0.246514,24,0.5119279999999999,0.204418,40,0.875,0.8,0.5,0,0,0,0,2,0,0.038363,23,0.363636,5,0.428571,5
default_11,default_11,2,10,0.244372,25,0.5140699999999999,0.20656,40,0.25,1.0,0.7,1,0,0,0,1,0,0.048593,19,0.490909,4,0.142857,7
default_11,default_11,5,9,0.230887,26,0.527555,0.220045,40,0.625,0.9,0.4,0,0,0,0,1,0,0.086957,11,0.204545,8,0.571429,4
default_11,default_11,5,5,0.227732,27,0.53071,0.2232,40,0.625,0.5,0.1,0,0,1,1,1,0,0.06933,13,0.0,11,1.0,1
default_11,default_11,2,3,0.219706,28,0.5387359999999999,0.231226,40,0.25,0.3,0.5,0,0,0,0,1,0,0.130435,8,0.204545,8,0.428571,5
default_11,default_11,4,3,0.211912,29,0.54653,0.23902,40,0.5,0.3,0.3,0,0,0,1,1,0,0.063545,14,0.109091,9,0.714286,3
default_11,default_11,2,6,0.205397,30,0.553045,0.245535,40,0.25,0.6,0.3,0,0,0,1,1,0,0.047259,20,0.109091,9,0.714286,3
default_11,default_11,3,4,0.204729,31,0.5537129999999999,0.246203,40,0.375,0.4,0.3,0,0,0,1,1,0,0.109226,9,0.045455,10,0.714286,3
default_11,default_11,7,10,0.203011,32,0.555431,0.247921,40,0.875,1.0,0.7,1,0,0,0,1,0,0.072464,12,0.363636,5,0.142857,7
default_11,default_11,1,3,0.202597,33,0.5558449999999999,0.248335,40,0.125,0.3,0.6,1,0,0,0,1,0,0.0,34,0.363636,5,0.285714,6
default_11,default_11,5,4,0.200358,34,0.5580839999999999,0.25057399999999996,40,0.625,0.4,0.2,0,0,0,1,1,0,0.026869,25,0.045455,10,0.857143,2
default_11,default_11,3,6,0.190866,35,0.567576,0.260066,40,0.375,0.6,0.2,0,0,0,1,1,0,0.048593,19,0.0,11,0.857143,2
default_11,default_11,7,1,0.184461,36,0.573981,0.266471,40,0.875,0.1,0.7,1,0,0,0,1,0,0.026087,26,0.363636,5,0.142857,7
default_11,default_11,2,4,0.162792,37,0.59565,0.28814,40,0.25,0.4,0.4,0,0,0,0,1,0,0.012174,30,0.109091,9,0.571429,4
default_11,default_11,3,8,0.136025,38,0.622417,0.314907,40,0.375,0.8,0.4,0,0,0,0,1,0,0.054348,17,0.0,11,0.571429,4
default_11,default_11,7,9,0.125127,39,0.633315,0.325805,40,0.875,0.9,0.6,0,0,0,0,0,0,0.06087,15,0.109091,9,0.285714,6
default_11,default_11,3,9,0.119896,40,0.638546,0.331036,40,0.375,0.9,0.5,0,0,0,0,1,0,0.04,22,0.045455,10,0.428571,5
