variant,size_class,board_id,target_row,target_col,target_number,rank,top1_hit,top3_hit,top5_hit,top10_hit,spatial_applied,spatial_affected_count,spatial_total_penalty,topk_max_cluster_size,topk_adjacent_pair_rate
B_spatial_chebyshev,8x10,8x10_0,7,9,73,18,0,0,0,0,1,5,0.209314,5.0,0.13333333333333333
B_spatial_chebyshev,8x10,8x10_0,7,5,9,30,0,0,0,0,1,4,0.197128,2.0,0.06666666666666667
B_spatial_chebyshev,8x10,8x10_0,2,2,15,24,0,0,0,0,1,5,0.176705,4.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_0,6,4,74,14,0,0,0,0,1,3,0.133015,5.0,0.13333333333333333
B_spatial_chebyshev,8x10,8x10_0,5,9,46,19,0,0,0,0,1,4,0.153196,5.0,0.17777777777777778
B_spatial_chebyshev,8x10,8x10_0,2,10,38,30,0,0,0,0,1,3,0.117665,4.0,0.13333333333333333
B_spatial_chebyshev,8x10,8x10_0,4,6,55,8,0,0,0,1,1,5,0.263296,5.0,0.17777777777777778
B_spatial_chebyshev,8x10,8x10_0,3,2,33,18,0,0,0,0,1,3,0.102397,4.0,0.13333333333333333
B_spatial_chebyshev,8x10,8x10_0,6,10,66,15,0,0,0,0,1,5,0.142694,6.0,0.2
B_spatial_chebyshev,8x10,8x10_0,2,7,5,18,0,0,0,0,1,5,0.205577,2.0,0.06666666666666667
B_spatial_chebyshev,8x10,8x10_0,3,10,76,22,0,0,0,0,1,3,0.113849,5.0,0.17777777777777778
B_spatial_chebyshev,8x10,8x10_0,4,7,68,33,0,0,0,0,1,5,0.157892,6.0,0.17777777777777778
B_spatial_chebyshev,8x10,8x10_0,6,5,12,38,0,0,0,0,1,5,0.1372,2.0,0.06666666666666667
B_spatial_chebyshev,8x10,8x10_0,6,2,51,28,0,0,0,0,1,3,0.201801,4.0,0.13333333333333333
B_spatial_chebyshev,8x10,8x10_0,7,7,4,36,0,0,0,0,1,5,0.104933,2.0,0.06666666666666667
B_spatial_chebyshev,8x10,8x10_0,3,6,13,21,0,0,0,0,1,4,0.190684,2.0,0.06666666666666667
B_spatial_chebyshev,8x10,8x10_0,3,7,14,1,1,1,1,1,1,5,0.186135,2.0,0.06666666666666667
B_spatial_chebyshev,8x10,8x10_0,4,8,17,22,0,0,0,0,1,5,0.159125,3.0,0.06666666666666667
B_spatial_chebyshev,8x10,8x10_0,5,4,71,20,0,0,0,0,1,4,0.160032,7.0,0.2
B_spatial_chebyshev,8x10,8x10_0,3,9,36,34,0,0,0,0,1,3,0.039055,4.0,0.08888888888888889
B_spatial_chebyshev,8x10,8x10_0,1,9,20,33,0,0,0,0,1,4,0.220096,2.0,0.044444444444444446
B_spatial_chebyshev,8x10,8x10_0,5,10,30,26,0,0,0,0,1,3,0.143974,3.0,0.08888888888888889
B_spatial_chebyshev,8x10,8x10_0,3,5,64,15,0,0,0,0,1,4,0.116332,4.0,0.2222222222222222
B_spatial_chebyshev,8x10,8x10_0,3,4,65,28,0,0,0,0,1,5,0.139398,6.0,0.2222222222222222
B_spatial_chebyshev,8x10,8x10_0,1,5,8,10,0,0,0,1,1,4,0.168603,2.0,0.044444444444444446
B_spatial_chebyshev,8x10,8x10_0,2,4,58,36,0,0,0,0,1,4,0.319298,5.0,0.2
B_spatial_chebyshev,8x10,8x10_0,3,8,27,37,0,0,0,0,1,3,0.072284,2.0,0.06666666666666667
B_spatial_chebyshev,8x10,8x10_0,8,8,32,35,0,0,0,0,1,3,0.163059,3.0,0.08888888888888889
B_spatial_chebyshev,8x10,8x10_0,4,2,52,36,0,0,0,0,1,3,0.213726,4.0,0.17777777777777778
B_spatial_chebyshev,8x10,8x10_0,4,1,31,30,0,0,0,0,1,3,0.145657,3.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_0,8,3,79,30,0,0,0,0,1,3,0.189687,5.0,0.13333333333333333
B_spatial_chebyshev,8x10,8x10_1,7,10,68,12,0,0,0,0,1,5,0.264018,8.0,0.2222222222222222
B_spatial_chebyshev,8x10,8x10_1,5,4,10,11,0,0,0,0,1,3,0.184022,3.0,0.08888888888888889
B_spatial_chebyshev,8x10,8x10_1,1,6,17,6,0,0,0,1,1,5,0.210213,3.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_1,4,10,67,22,0,0,0,0,1,5,0.280754,8.0,0.2222222222222222
B_spatial_chebyshev,8x10,8x10_1,4,4,34,38,0,0,0,0,1,3,0.110906,4.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_1,6,1,21,23,0,0,0,0,1,3,0.12466,3.0,0.06666666666666667
B_spatial_chebyshev,8x10,8x10_1,3,9,74,13,0,0,0,0,1,6,0.292056,6.0,0.15555555555555556
B_spatial_chebyshev,8x10,8x10_1,1,10,44,31,0,0,0,0,1,2,0.111131,3.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_1,5,3,72,5,0,0,1,1,1,6,0.229254,7.0,0.15555555555555556
B_spatial_chebyshev,8x10,8x10_1,7,4,18,39,0,0,0,0,1,4,0.165292,3.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_1,6,8,31,32,0,0,0,0,1,2,0.112954,3.0,0.06666666666666667
B_spatial_chebyshev,8x10,8x10_1,5,2,11,12,0,0,0,0,1,3,0.182916,3.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_1,5,5,19,37,0,0,0,0,1,4,0.144254,3.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_1,3,7,75,14,0,0,0,0,1,6,0.292526,6.0,0.15555555555555556
B_spatial_chebyshev,8x10,8x10_1,1,8,76,24,0,0,0,0,1,6,0.298443,6.0,0.15555555555555556
B_spatial_chebyshev,8x10,8x10_1,2,1,6,3,0,1,1,1,1,2,0.117469,5.0,0.2
B_spatial_chebyshev,8x10,8x10_1,4,6,8,12,0,0,0,0,1,4,0.214568,4.0,0.13333333333333333
B_spatial_chebyshev,8x10,8x10_1,4,3,26,8,0,0,0,1,1,2,0.042986,4.0,0.13333333333333333
B_spatial_chebyshev,8x10,8x10_1,6,3,78,28,0,0,0,0,1,6,0.29894,7.0,0.17777777777777778
B_spatial_chebyshev,8x10,8x10_1,2,9,49,2,0,1,1,1,1,5,0.271032,4.0,0.17777777777777778
B_spatial_chebyshev,8x10,8x10_1,3,1,3,2,0,1,1,1,1,5,0.227595,4.0,0.13333333333333333
B_spatial_chebyshev,8x10,8x10_1,4,9,77,7,0,0,0,1,1,6,0.304025,6.0,0.15555555555555556
B_spatial_chebyshev,8x10,8x10_1,8,7,12,34,0,0,0,0,1,3,0.181029,3.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_1,2,10,15,24,0,0,0,0,1,3,0.174845,3.0,0.08888888888888889
B_spatial_chebyshev,8x10,8x10_1,6,10,73,8,0,0,0,1,1,6,0.232336,7.0,0.15555555555555556
B_spatial_chebyshev,8x10,8x10_1,5,7,13,13,0,0,0,0,1,3,0.179492,3.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_1,6,2,43,13,0,0,0,0,1,2,0.111979,3.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_1,8,9,22,35,0,0,0,0,1,3,0.142228,3.0,0.08888888888888889
B_spatial_chebyshev,8x10,8x10_1,7,8,2,32,0,0,0,0,1,3,0.069236,4.0,0.15555555555555556
B_spatial_chebyshev,8x10,8x10_1,3,5,53,18,0,0,0,0,1,3,0.110702,4.0,0.08888888888888889
B_spatial_chebyshev,8x10,8x10_1,1,4,1,5,0,0,1,1,1,3,0.081976,4.0,0.15555555555555556
B_spatial_chebyshev,8x10,8x10_1,7,5,64,8,0,0,0,1,1,6,0.29409,4.0,0.15555555555555556
B_spatial_chebyshev,8x10,8x10_1,7,9,24,31,0,0,0,0,1,3,0.121269,3.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_1,2,6,60,20,0,0,0,0,1,6,0.20003,4.0,0.13333333333333333
B_spatial_chebyshev,8x10,8x10_1,7,3,27,27,0,0,0,0,1,2,0.040741,3.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_1,8,6,32,33,0,0,0,0,1,3,0.114333,3.0,0.06666666666666667
B_spatial_chebyshev,8x10,8x10_1,1,1,20,4,0,0,1,1,1,4,0.166263,3.0,0.1111111111111111
B_spatial_chebyshev,8x10,8x10_1,2,4,71,29,0,0,0,0,1,6,0.230876,7.0,0.15555555555555556
B_spatial_chebyshev,8x10,8x10_1,8,1,29,28,0,0,0,0,1,2,0.067608,4.0,0.13333333333333333
B_spatial_chebyshev,8x10,8x10_1,6,5,28,38,0,0,0,0,1,2,0.075196,5.0,0.2
B_spatial_chebyshev,10x8,10x8_0,5,6,21,16,0,0,0,0,1,3,0.133403,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_0,10,8,8,34,0,0,0,0,1,4,0.111872,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_0,10,1,66,35,0,0,0,0,1,4,0.162225,4.0,0.1111111111111111
B_spatial_chebyshev,10x8,10x8_0,5,7,39,1,1,1,1,1,1,4,0.194132,3.0,0.1111111111111111
B_spatial_chebyshev,10x8,10x8_0,1,5,24,17,0,0,0,0,1,2,0.040168,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_0,8,1,77,36,0,0,0,0,1,4,0.184904,7.0,0.2222222222222222
B_spatial_chebyshev,10x8,10x8_0,9,2,20,7,0,0,0,1,1,3,0.053476,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_0,3,7,75,29,0,0,0,0,1,5,0.20794,6.0,0.2
B_spatial_chebyshev,10x8,10x8_0,9,4,15,22,0,0,0,0,1,5,0.120502,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_0,8,4,6,4,0,0,1,1,1,4,0.091788,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_0,7,2,28,37,0,0,0,0,1,3,0.118872,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_0,2,8,7,25,0,0,0,0,1,4,0.103898,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_0,4,7,3,26,0,0,0,0,1,4,0.170433,3.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_0,1,4,14,19,0,0,0,0,1,5,0.114099,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_0,6,1,61,29,0,0,0,0,1,4,0.177836,4.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_0,10,3,46,25,0,0,0,0,1,3,0.137151,4.0,0.15555555555555556
B_spatial_chebyshev,10x8,10x8_0,9,7,31,15,0,0,0,0,1,3,0.119949,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_0,7,6,57,10,0,0,0,1,1,2,0.097471,6.0,0.1111111111111111
B_spatial_chebyshev,10x8,10x8_0,3,4,37,29,0,0,0,0,1,3,0.114118,2.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_0,7,8,48,22,0,0,0,0,1,3,0.131037,5.0,0.15555555555555556
B_spatial_chebyshev,10x8,10x8_0,2,7,80,38,0,0,0,0,1,5,0.208446,4.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_0,5,3,11,14,0,0,0,0,1,5,0.186318,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_0,5,5,71,36,0,0,0,0,1,4,0.169909,6.0,0.17777777777777778
B_spatial_chebyshev,10x8,10x8_0,8,8,35,36,0,0,0,0,1,4,0.184133,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_0,3,6,36,35,0,0,0,0,1,3,0.117117,2.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_0,10,5,63,21,0,0,0,0,1,4,0.201403,4.0,0.1111111111111111
B_spatial_chebyshev,10x8,10x8_0,5,8,47,5,0,0,1,1,1,3,0.133315,5.0,0.15555555555555556
B_spatial_chebyshev,10x8,10x8_0,8,3,53,27,0,0,0,0,1,4,0.180311,5.0,0.17777777777777778
B_spatial_chebyshev,10x8,10x8_0,3,1,67,35,0,0,0,0,1,6,0.185608,5.0,0.15555555555555556
B_spatial_chebyshev,10x8,10x8_0,7,1,74,5,0,0,1,1,1,4,0.170603,7.0,0.2222222222222222
B_spatial_chebyshev,10x8,10x8_0,5,1,38,34,0,0,0,0,1,3,0.115977,2.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_0,1,1,58,39,0,0,0,0,1,2,0.099034,5.0,0.1111111111111111
B_spatial_chebyshev,10x8,10x8_0,2,4,12,9,0,0,0,1,1,4,0.144503,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_0,4,3,54,15,0,0,0,0,1,5,0.182498,5.0,0.17777777777777778
B_spatial_chebyshev,10x8,10x8_0,8,6,10,23,0,0,0,0,1,5,0.182878,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_0,6,5,41,24,0,0,0,0,1,4,0.150276,2.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_0,7,4,52,15,0,0,0,0,1,4,0.197572,4.0,0.2
B_spatial_chebyshev,10x8,10x8_0,9,1,5,3,0,1,1,1,1,4,0.091782,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_0,8,7,59,3,0,1,1,1,1,2,0.105591,6.0,0.1111111111111111
B_spatial_chebyshev,10x8,10x8_0,2,5,29,32,0,0,0,0,1,3,0.10722,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_1,7,6,64,12,0,0,0,0,1,4,0.182535,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_1,9,5,59,16,0,0,0,0,1,2,0.09322,4.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_1,8,1,7,14,0,0,0,0,1,3,0.039268,4.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_1,7,1,80,5,0,0,1,1,1,2,0.11957,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_1,4,5,50,39,0,0,0,0,1,2,0.094164,3.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_1,1,5,35,17,0,0,0,0,1,4,0.157548,3.0,0.1111111111111111
B_spatial_chebyshev,10x8,10x8_1,5,2,56,29,0,0,0,0,1,1,0.031757,5.0,0.17777777777777778
B_spatial_chebyshev,10x8,10x8_1,4,1,19,20,0,0,0,0,1,2,0.077861,3.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_1,6,4,75,19,0,0,0,0,1,2,0.150212,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_1,1,7,79,24,0,0,0,0,1,2,0.119605,2.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_1,7,2,65,36,0,0,0,0,1,4,0.179181,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_1,6,1,43,20,0,0,0,0,1,3,0.092326,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_1,10,8,21,36,0,0,0,0,1,2,0.03493,5.0,0.13333333333333333
B_spatial_chebyshev,10x8,10x8_1,8,5,51,1,1,1,1,1,1,2,0.095673,3.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_1,2,4,63,29,0,0,0,0,1,3,0.099772,3.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_1,3,3,49,38,0,0,0,0,1,2,0.093311,3.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_1,2,6,38,19,0,0,0,0,1,3,0.15543,3.0,0.1111111111111111
B_spatial_chebyshev,10x8,10x8_1,6,7,17,27,0,0,0,0,1,3,0.122936,4.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_1,10,2,42,6,0,0,0,1,1,3,0.093593,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_1,4,8,52,25,0,0,0,0,1,2,0.095005,3.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_1,10,5,20,31,0,0,0,0,1,2,0.03705,3.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_1,10,7,24,14,0,0,0,0,1,2,0.083075,3.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_1,2,2,73,40,0,0,0,0,1,3,0.160428,4.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_1,3,7,53,16,0,0,0,0,1,2,0.09469,3.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_1,8,7,15,34,0,0,0,0,1,2,0.098313,3.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_1,7,5,34,21,0,0,0,0,1,5,0.186644,4.0,0.1111111111111111
B_spatial_chebyshev,10x8,10x8_1,9,1,45,34,0,0,0,0,1,2,0.030348,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_1,7,3,67,28,0,0,0,0,1,3,0.171394,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_1,8,2,69,34,0,0,0,0,1,3,0.168792,3.0,0.06666666666666667
B_spatial_chebyshev,10x8,10x8_1,3,4,13,9,0,0,0,1,1,4,0.07666,4.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_1,8,6,28,12,0,0,0,0,1,4,0.208072,2.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_1,1,6,12,2,0,1,1,1,1,4,0.080059,4.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_1,9,4,58,8,0,0,0,1,1,2,0.077761,5.0,0.1111111111111111
B_spatial_chebyshev,10x8,10x8_1,3,2,76,32,0,0,0,0,1,2,0.14901,3.0,0.08888888888888889
B_spatial_chebyshev,10x8,10x8_1,4,3,68,18,0,0,0,0,1,4,0.173629,2.0,0.044444444444444446
B_spatial_chebyshev,10x8,10x8_1,5,6,6,23,0,0,0,0,1,4,0.078025,2.0,0.022222222222222223
B_spatial_chebyshev,10x8,10x8_1,3,5,31,6,0,0,0,1,1,2,0.085338,4.0,0.13333333333333333
B_spatial_chebyshev,10x8,10x8_1,5,4,30,40,0,0,0,0,1,2,0.084873,3.0,0.1111111111111111
B_spatial_chebyshev,10x8,10x8_1,10,1,32,3,0,1,1,1,1,3,0.078567,4.0,0.13333333333333333
B_spatial_chebyshev,10x8,10x8_1,8,4,70,17,0,0,0,0,1,3,0.166749,4.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,9,1,90,46,0,0,0,0,1,3,0.102985,3.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_0,3,11,52,50,0,0,0,0,1,2,0.085426,2.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_0,10,7,99,27,0,0,0,0,1,2,0.095088,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,5,10,106,23,0,0,0,0,1,2,0.147454,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,4,9,75,48,0,0,0,0,1,3,0.163616,2.0,0.022222222222222223
B_spatial_chebyshev,10x12,10x12_0,8,7,24,38,0,0,0,0,1,3,0.04565,6.0,0.17777777777777778
B_spatial_chebyshev,10x12,10x12_0,4,1,18,10,0,0,0,1,1,2,0.064946,6.0,0.13333333333333333
B_spatial_chebyshev,10x12,10x12_0,1,4,4,2,0,1,1,1,1,3,0.152139,4.0,0.15555555555555556
B_spatial_chebyshev,10x12,10x12_0,9,9,69,57,0,0,0,0,1,4,0.13835,2.0,0.022222222222222223
B_spatial_chebyshev,10x12,10x12_0,2,3,83,49,0,0,0,0,1,4,0.071349,4.0,0.13333333333333333
B_spatial_chebyshev,10x12,10x12_0,2,7,43,38,0,0,0,0,1,2,0.064785,2.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_0,5,11,88,17,0,0,0,0,1,3,0.108436,4.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,1,1,23,55,0,0,0,0,1,3,0.041918,6.0,0.17777777777777778
B_spatial_chebyshev,10x12,10x12_0,9,12,66,23,0,0,0,0,1,3,0.065293,2.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_0,10,9,84,29,0,0,0,0,1,4,0.068603,4.0,0.13333333333333333
B_spatial_chebyshev,10x12,10x12_0,6,12,48,5,0,0,1,1,1,2,0.080855,2.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_0,6,3,55,2,0,1,1,1,1,2,0.052743,3.0,0.1111111111111111
B_spatial_chebyshev,10x12,10x12_0,6,4,11,24,0,0,0,0,1,5,0.234305,3.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_0,8,12,70,14,0,0,0,0,1,4,0.156676,2.0,0.022222222222222223
B_spatial_chebyshev,10x12,10x12_0,3,12,21,55,0,0,0,0,1,2,0.038677,6.0,0.2
B_spatial_chebyshev,10x12,10x12_0,1,3,102,53,0,0,0,0,1,2,0.11015,2.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,3,3,107,59,0,0,0,0,1,2,0.146244,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,3,9,50,13,0,0,0,0,1,1,0.010019,2.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_0,6,11,111,25,0,0,0,0,1,2,0.147993,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,4,10,60,24,0,0,0,0,1,3,0.127822,2.0,0.022222222222222223
B_spatial_chebyshev,10x12,10x12_0,2,9,34,10,0,0,0,1,1,3,0.073244,2.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_0,6,2,41,15,0,0,0,0,1,2,0.040575,2.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_0,1,5,89,31,0,0,0,0,1,3,0.105637,3.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_0,3,7,36,24,0,0,0,0,1,3,0.066079,2.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_0,9,8,120,8,0,0,0,1,1,2,0.16,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,5,6,9,32,0,0,0,0,1,6,0.268841,6.0,0.15555555555555556
B_spatial_chebyshev,10x12,10x12_0,9,4,86,54,0,0,0,0,1,3,0.11341,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,10,1,112,44,0,0,0,0,1,2,0.126063,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,7,10,64,9,0,0,0,1,1,3,0.057395,3.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_0,3,2,47,48,0,0,0,0,1,2,0.07593,2.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_0,7,4,54,42,0,0,0,0,1,2,0.07097,2.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_0,10,5,92,40,0,0,0,0,1,3,0.14723,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,9,5,94,31,0,0,0,0,1,3,0.149845,3.0,0.1111111111111111
B_spatial_chebyshev,10x12,10x12_0,2,1,14,6,0,0,0,1,1,5,0.318605,4.0,0.1111111111111111
B_spatial_chebyshev,10x12,10x12_0,8,10,103,33,0,0,0,0,1,2,0.108771,2.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,6,8,28,33,0,0,0,0,1,3,0.093142,5.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,7,6,63,56,0,0,0,0,1,3,0.100322,2.0,0.022222222222222223
B_spatial_chebyshev,10x12,10x12_0,7,12,108,9,0,0,0,1,1,2,0.142455,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,7,5,30,3,0,1,1,1,1,4,0.130512,5.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,7,2,38,8,0,0,0,1,1,4,0.10943,2.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_0,6,6,13,55,0,0,0,0,1,5,0.279298,4.0,0.1111111111111111
B_spatial_chebyshev,10x12,10x12_0,3,5,45,17,0,0,0,0,1,2,0.071786,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,10,8,33,4,0,0,1,1,1,3,0.058497,2.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_0,2,4,118,49,0,0,0,0,1,3,0.168953,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,5,3,113,54,0,0,0,0,1,2,0.12755,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,6,9,26,18,0,0,0,0,1,3,0.102515,2.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_0,9,7,87,12,0,0,0,0,1,3,0.111301,4.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,5,12,68,25,0,0,0,0,1,4,0.116563,2.0,0.022222222222222223
B_spatial_chebyshev,10x12,10x12_0,9,10,35,45,0,0,0,0,1,2,0.084288,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,2,10,82,33,0,0,0,0,1,4,0.06809,4.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,9,2,51,4,0,0,1,1,1,1,0.016476,2.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_0,8,5,2,60,0,0,0,0,1,2,0.046541,4.0,0.13333333333333333
B_spatial_chebyshev,10x12,10x12_0,6,5,42,37,0,0,0,0,1,2,0.039967,2.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_0,3,6,109,34,0,0,0,0,1,2,0.141249,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_0,7,8,100,26,0,0,0,0,1,2,0.086006,3.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_1,9,6,102,20,0,0,0,0,1,5,0.293738,3.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_1,9,12,88,27,0,0,0,0,1,4,0.245741,3.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_1,8,8,32,56,0,0,0,0,1,6,0.262528,4.0,0.13333333333333333
B_spatial_chebyshev,10x12,10x12_1,4,5,77,30,0,0,0,0,1,3,0.163784,2.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_1,2,11,96,59,0,0,0,0,1,5,0.23499,3.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_1,7,4,30,7,0,0,0,1,1,6,0.243157,4.0,0.13333333333333333
B_spatial_chebyshev,10x12,10x12_1,9,1,86,52,0,0,0,0,1,4,0.232767,2.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_1,8,9,85,2,0,1,1,1,1,4,0.250928,2.0,0.022222222222222223
B_spatial_chebyshev,10x12,10x12_1,8,10,44,46,0,0,0,0,1,5,0.177602,5.0,0.13333333333333333
B_spatial_chebyshev,10x12,10x12_1,5,6,19,32,0,0,0,0,1,6,0.265193,6.0,0.2
B_spatial_chebyshev,10x12,10x12_1,6,4,56,8,0,0,0,1,1,5,0.226921,5.0,0.13333333333333333
B_spatial_chebyshev,10x12,10x12_1,2,5,50,8,0,0,0,1,1,5,0.194754,5.0,0.17777777777777778
B_spatial_chebyshev,10x12,10x12_1,10,8,27,50,0,0,0,0,1,5,0.194502,4.0,0.17777777777777778
B_spatial_chebyshev,10x12,10x12_1,7,8,117,21,0,0,0,0,1,4,0.277642,4.0,0.1111111111111111
B_spatial_chebyshev,10x12,10x12_1,8,11,90,16,0,0,0,0,1,5,0.284698,4.0,0.13333333333333333
B_spatial_chebyshev,10x12,10x12_1,8,5,17,59,0,0,0,0,1,6,0.269681,6.0,0.2
B_spatial_chebyshev,10x12,10x12_1,1,1,60,38,0,0,0,0,1,5,0.241257,6.0,0.24444444444444444
B_spatial_chebyshev,10x12,10x12_1,7,2,1,20,0,0,0,0,1,5,0.229837,7.0,0.24444444444444444
B_spatial_chebyshev,10x12,10x12_1,3,12,36,39,0,0,0,0,1,5,0.263822,4.0,0.13333333333333333
B_spatial_chebyshev,10x12,10x12_1,3,4,31,27,0,0,0,0,1,5,0.250691,4.0,0.13333333333333333
B_spatial_chebyshev,10x12,10x12_1,6,9,21,37,0,0,0,0,1,5,0.186755,6.0,0.17777777777777778
